Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Gift Card,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / Condition,Google Shopping / Custom Product,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Weight Unit,Variant Tax Code,Cost per item,Status
krcat48t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/t/r/trailer-5_1_16.jpg?format=jpg,4,,,,,,,,,,,
krcat48t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_4_172.jpg?format=jpg,5,,,,,,,,,,,
krcat48t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_65.jpg?format=jpg,6,,,,,,,,,,,
krcat48t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat48tcr_2_.jpg?format=jpg,7,,,,,,,,,,,
krcat48t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat48tcr_1_.jpg?format=jpg,8,,,,,,,,,,,
krcat48tn,Truck Canopy or Trailer with OEM Track Slimline II Rack Kit / Tall / 1345mm(W) X 2166mm(L),"<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1345mm/53'' (W) x 2166mm/85.3'' (L). The Slimline II Tray and eight (8) supplied Feet mount onto the OEM/Factory installed track of your canopy/shell or trailer.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.NOTE: Additional fasteners may be required to fit OEM/Factory supplied tracks.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.In order for Front Runner Feet and supplied hardware to work with your OEM/Factory supplied canopy track, the track must have: Slot base width min 20mm / max 25mm Slot base height min 6.5mm / max 10mm Slot opening width min 8.5mm / max 10.5mm Slot opening height min 2mm / max 5mm **Please check with canopy manufacturer regarding the load ratings for your specific canopy and track.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>",Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT48TN,34600,shopify,0,continue,manual,11513.91,TRUE,FALSE,KRCAT48TN,https://www.dometic.com/media/catalog/product/k/r/krca49t_ghosted4__2_.jpg?format=jpg,1,FALSE,,,,new,,,g,,9211.13,active
krcat48tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca49t_ghosted4__1_.jpg?format=jpg,2,,,,,,,,,,,
krcat48tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca49t_ghosted4__3_.jpg?format=jpg,3,,,,,,,,,,,
krcat48tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_6_160.jpg?format=jpg,4,,,,,,,,,,,
krcat48tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_199.jpg?format=jpg,5,,,,,,,,,,,
krcat48tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat48tnls.jpg?format=jpg,6,,,,,,,,,,,
krcat48tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krtrcustom.2_32_2.jpg?format=jpg,7,,,,,,,,,,,
krcat48tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/m/e/measuring_tips_2_2_34.jpg?format=jpg,8,,,,,,,,,,,
krcat49t,Truck Canopy or Trailer Slimline II Rack Kit / Tall / 1345mm(W) X 2368mm(L),<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1345mm/53'' (W) x 2368mm/93.2'' (L). The Slimline II Tray mounts to eight (8) supplied Feet that slide in to the supplied Track. The 2 x 750mm/29.5 long pair of tracks can be easily mounted to your canopy/shell or trailer.See the Track installation instructions in the INSTALL tab for further details.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>,Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT49T,40000,shopify,0,continue,manual,13431.30,TRUE,FALSE,KRCAT49T,https://www.dometic.com/media/catalog/product/k/r/krca049t_4cgen__1__2.jpg?format=jpg,1,FALSE,,,,new,,,g,,10745.04,active
krcat49t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca049t_4cgen__3__2.jpg?format=jpg,2,,,,,,,,,,,
krcat49t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca049t_4cgen__2__2.jpg?format=jpg,3,,,,,,,,,,,
krcat49t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/t/r/trailer-5_1_17.jpg?format=jpg,4,,,,,,,,,,,
krcat49t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat49t_gen_1_.jpg?format=jpg,5,,,,,,,,,,,
krcat49t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat49t_gen_2_.jpg?format=jpg,6,,,,,,,,,,,
krcat49t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat49tcr_2_.jpg?format=jpg,7,,,,,,,,,,,
krcat49t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat49tcr_1_.jpg?format=jpg,8,,,,,,,,,,,
krcat49tn,Truck Canopy or Trailer with OEM Track Slimline II Rack Kit / Tall / 1345mm(W) X 2368mm(L),"<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1345mm/53'' (W) x 2368mm/93.2'' (L). The Slimline II Tray and eight (8) supplied Feet mount onto the OEM/Factory installed track of your canopy/shell or trailer.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.NOTE: Additional fasteners may be required to fit OEM/Factory supplied tracks.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.In order for Front Runner Feet and supplied hardware to work with your OEM/Factory supplied canopy track, the track must have: Slot base width min 20mm / max 25mm Slot base height min 6.5mm / max 10mm Slot opening width min 8.5mm / max 10.5mm Slot opening height min 2mm / max 5mm **Please check with canopy manufacturer regarding the load ratings for your specific canopy and track.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>",Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT49TN,36600,shopify,0,continue,manual,12165.22,TRUE,FALSE,KRCAT49TN,https://www.dometic.com/media/catalog/product/k/r/krca49t_ghosted4__2__1.jpg?format=jpg,1,FALSE,,,,new,,,g,,9732.17,active
krcat49tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca49t_ghosted4__1__1.jpg?format=jpg,2,,,,,,,,,,,
krcat49tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca49t_ghosted4__3__1.jpg?format=jpg,3,,,,,,,,,,,
krcat49tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat49t_gentn_1_.jpg?format=jpg,4,,,,,,,,,,,
krcat49tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat49t_gentn_2_.jpg?format=jpg,5,,,,,,,,,,,
krcat49tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat49tnls.jpg?format=jpg,6,,,,,,,,,,,
krcat49tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krtrcustom.2_31_12.jpg?format=jpg,7,,,,,,,,,,,
krcat49tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/m/e/measuring_tips_2_2_36.jpg?format=jpg,8,,,,,,,,,,,
krcat50t,Truck Canopy or Trailer Slimline II Rack Kit / Tall / 1345mm(W) X 2570mm(L),<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1345mm/53'' (W) x 2570mm/101.2'' (L). The Slimline II Tray mounts to eight (8) supplied Feet that slide in to the supplied Track. The 2 x 1150mm/45.3 long pair of tracks can be easily mounted to your canopy/shell or trailer.See the Track installation instructions in the INSTALL tab for further details.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>,Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT50T,44200,shopify,0,continue,manual,14530.43,TRUE,FALSE,KRCAT50T,https://www.dometic.com/media/catalog/product/k/r/krca050t_4cgen__3__1.jpg?format=jpg,1,FALSE,,,,new,,,g,,11624.35,active
krcat50t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca050t_4cgen__2__1.jpg?format=jpg,2,,,,,,,,,,,
krcat50t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca050t_4cgen__1__1.jpg?format=jpg,3,,,,,,,,,,,
krcat50t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/t/r/trailer-5_1_18.jpg?format=jpg,4,,,,,,,,,,,
krcat50t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_6_11.jpg?format=jpg,5,,,,,,,,,,,
krcat50t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_84.jpg?format=jpg,6,,,,,,,,,,,
krcat50t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat50tr_2_.jpg?format=jpg,7,,,,,,,,,,,
krcat50t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat50tr_1_.jpg?format=jpg,8,,,,,,,,,,,
krcat50tn,Truck Canopy or Trailer with OEM Track Slimline II Rack Kit / Tall / 1345mm(W) X 2570mm(L),"<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1345mm/53'' (W) x 2570mm/101.2'' (L). The Slimline II Tray and eight (8) supplied Feet mount onto the OEM/Factory installed track of your canopy/shell or trailer.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.NOTE: Additional fasteners may be required to fit OEM/Factory supplied tracks.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.In order for Front Runner Feet and supplied hardware to work with your OEM/Factory supplied canopy track, the track must have: Slot base width min 20mm / max 25mm Slot base height min 6.5mm / max 10mm Slot opening width min 8.5mm / max 10.5mm Slot opening height min 2mm / max 5mm **Please check with canopy manufacturer regarding the load ratings for your specific canopy and track.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>",Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT50TN,42000,shopify,0,continue,manual,13680.00,TRUE,FALSE,KRCAT50TN,https://www.dometic.com/media/catalog/product/k/r/krca50t_ghosted4__2_.jpg?format=jpg,1,FALSE,,,,new,,,g,,10944.00,active
krcat50tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca50t_ghosted4__1_.jpg?format=jpg,2,,,,,,,,,,,
krcat50tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca50t_ghosted4__3_.jpg?format=jpg,3,,,,,,,,,,,
krcat50tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_6_162.jpg?format=jpg,4,,,,,,,,,,,
krcat50tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_201.jpg?format=jpg,5,,,,,,,,,,,
krcat50tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat50tnls.jpg?format=jpg,6,,,,,,,,,,,
krcat50tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krtrcustom.2_30_15.jpg?format=jpg,7,,,,,,,,,,,
krcat50tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/m/e/measuring_tips_2_2_38.jpg?format=jpg,8,,,,,,,,,,,
krcat51t,Truck Canopy or Trailer Slimline II Rack Kit / Tall / 1345mm(W) X 2772mm(L),<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1345mm/53'' (W) x 2772mm/109.1'' (L). The Slimline II Tray mounts to eight (8) supplied Feet that slide in to the supplied Track. The 2 x 1150mm/45.3 long pair of tracks can be easily mounted to your canopy/shell or trailer.See the Track installation instructions in the INSTALL tab for further details.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>,Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT51T,46000,shopify,0,continue,manual,15197.39,TRUE,FALSE,KRCAT51T,https://www.dometic.com/media/catalog/product/k/r/krca051t_4cgen__3__2.jpg?format=jpg,1,FALSE,,,,new,,,g,,12157.91,active
krcat51t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca051t_4cgen__2__2.jpg?format=jpg,2,,,,,,,,,,,
krcat51t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca051t_4cgen__1__2.jpg?format=jpg,3,,,,,,,,,,,
krcat51t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/t/r/trailer-5_1_19.jpg?format=jpg,4,,,,,,,,,,,
krcat51t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_6_21.jpg?format=jpg,5,,,,,,,,,,,
krcat51t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_94.jpg?format=jpg,6,,,,,,,,,,,
krcat51t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat51tr_2_.jpg?format=jpg,7,,,,,,,,,,,
krcat51t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat51tr_1_.jpg?format=jpg,8,,,,,,,,,,,
krcat51tn,Truck Canopy or Trailer with OEM Track Slimline II Rack Kit / Tall / 1345mm(W) X 2772mm(L),"<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1345mm/53'' (W) x 2772mm/109.1'' (L). The Slimline II Tray and eight (8) supplied Feet mount onto the OEM/Factory installed track of your canopy/shell or trailer.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.NOTE: Additional fasteners may be required to fit OEM/Factory supplied tracks.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.In order for Front Runner Feet and supplied hardware to work with your OEM/Factory supplied canopy track, the track must have: Slot base width min 20mm / max 25mm Slot base height min 6.5mm / max 10mm Slot opening width min 8.5mm / max 10.5mm Slot opening height min 2mm / max 5mm **Please check with canopy manufacturer regarding the load ratings for your specific canopy and track.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>",Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT51TN,43800,shopify,0,continue,manual,14346.96,TRUE,FALSE,KRCAT51TN,https://www.dometic.com/media/catalog/product/k/r/krca51t_ghosted4__2__1.jpg?format=jpg,1,FALSE,,,,new,,,g,,11477.57,active
krcat51tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca51t_ghosted4__1__1.jpg?format=jpg,2,,,,,,,,,,,
krcat51tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krca51t_ghosted4__3__1.jpg?format=jpg,3,,,,,,,,,,,
krcat51tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_6_163.jpg?format=jpg,4,,,,,,,,,,,
krcat51tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_202.jpg?format=jpg,5,,,,,,,,,,,
krcat51tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat51tnls.jpg?format=jpg,6,,,,,,,,,,,
krcat51tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krtrcustom.2_29_18.jpg?format=jpg,7,,,,,,,,,,,
krcat51tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/m/e/measuring_tips_2_2_40.jpg?format=jpg,8,,,,,,,,,,,
krcat52tn,Truck Canopy or Trailer with OEM Track Slimline II Rack Kit / Tall / 1425mm(W) X 752mm(L),"<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1425mm/56.1'' (W) x 752mm/29.6'' (L). The Slimline II Tray and four (4) supplied Feet mount onto the OEM/Factory installed track of your canopy/shell or trailer.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.NOTE: Additional fasteners may be required to fit OEM/Factory supplied tracks.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.In order for Front Runner Feet and supplied hardware to work with your OEM/Factory supplied canopy track, the track must have: Slot base width min 20mm / max 25mm Slot base height min 6.5mm / max 10mm Slot opening width min 8.5mm / max 10.5mm Slot opening height min 2mm / max 5mm **Please check with canopy manufacturer regarding the load ratings for your specific canopy and track.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>",Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT52TN,19600,shopify,0,continue,manual,6124.35,TRUE,FALSE,KRCAT52TN,https://www.dometic.com/media/catalog/product/k/r/krcat52tn_ghost2cgen_3_.jpg?format=jpg,1,FALSE,,,,new,,,g,,4899.48,active
krcat52tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat52tn_ghost2cgen_1_.jpg?format=jpg,2,,,,,,,,,,,
krcat52tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat52tn_ghost2cgen_2_.jpg?format=jpg,3,,,,,,,,,,,
krcat52tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_6_164.jpg?format=jpg,4,,,,,,,,,,,
krcat52tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_203.jpg?format=jpg,5,,,,,,,,,,,
krcat52tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat52tnls_1.jpg?format=jpg,6,,,,,,,,,,,
krcat52tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krtrcustom.2_28_20.jpg?format=jpg,7,,,,,,,,,,,
krcat52tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/m/e/measuring_tips_2_2_42.jpg?format=jpg,8,,,,,,,,,,,
krcat53t,Truck Canopy or Trailer Slimline II Rack Kit / Tall / 1425mm(W) X 752mm(L),<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1425mm/56.1'' (W) x 752mm/29.6'' (L). The Slimline II Tray mounts to four (4) supplied Feet that slide in to the supplied Track. The 750mm/29.6” long pair of tracks can be easily mounted to your canopy/shell or trailer.See the Track installation instructions in the INSTALL tab for further details.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack. All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>,Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT53T,23000,shopify,0,continue,manual,6757.39,TRUE,FALSE,KRCAT53T,https://www.dometic.com/media/catalog/product/4/s/4slats_01_krcat53t_1_.jpg?format=jpg,1,FALSE,,,,new,,,g,,5405.91,active
krcat53t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/4/s/4slats_01_krcat53t_2_.jpg?format=jpg,2,,,,,,,,,,,
krcat53t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/4/s/4slats_01_krcat53t_3_.jpg?format=jpg,3,,,,,,,,,,,
krcat53t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/t/r/trailer-5_1_21.jpg?format=jpg,4,,,,,,,,,,,
krcat53t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_6_42.jpg?format=jpg,5,,,,,,,,,,,
krcat53t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_115.jpg?format=jpg,6,,,,,,,,,,,
krcat53t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat53tcr__1_.jpg?format=jpg,7,,,,,,,,,,,
krcat53t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat53tcr__2_.jpg?format=jpg,8,,,,,,,,,,,
krcat53tn,Truck Canopy or Trailer with OEM Track Slimline II Rack Kit / Tall / 1425mm(W) X 954mm(L),"<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1425mm/56.1'' (W) x 954mm/37.6'' (L). The Slimline II Tray and four (4) supplied Feet mount onto the OEM/Factory installed track of your canopy/shell or trailer.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack.NOTE: Additional fasteners may be required to fit OEM/Factory supplied tracks.All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.In order for Front Runner Feet and supplied hardware to work with your OEM/Factory supplied canopy track, the track must have: Slot base width min 20mm / max 25mm Slot base height min 6.5mm / max 10mm Slot opening width min 8.5mm / max 10.5mm Slot opening height min 2mm / max 5mm **Please check with canopy manufacturer regarding the load ratings for your specific canopy and track.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>",Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT53TN,21600,shopify,0,continue,manual,6836.52,TRUE,FALSE,KRCAT53TN,https://www.dometic.com/media/catalog/product/k/r/krcat53tn_ghost2cgen_3_.jpg?format=jpg,1,FALSE,,,,new,,,g,,5469.22,active
krcat53tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat53tn_ghost2cgen_1_.jpg?format=jpg,2,,,,,,,,,,,
krcat53tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat53tn_ghost2cgen_2_.jpg?format=jpg,3,,,,,,,,,,,
krcat53tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_6_165.jpg?format=jpg,4,,,,,,,,,,,
krcat53tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_204.jpg?format=jpg,5,,,,,,,,,,,
krcat53tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat53tnls.jpg?format=jpg,6,,,,,,,,,,,
krcat53tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krtrcustom.2_31_11.jpg?format=jpg,7,,,,,,,,,,,
krcat53tn,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/m/e/measuring_tips_2_2_44.jpg?format=jpg,8,,,,,,,,,,,
krcat54t,Truck Canopy or Trailer Slimline II Rack Kit / Tall / 1425mm(W) X 954mm(L),<div>This Rack Kit is for truck canopies/camper shells/caps and trailers that have roof top sizes no larger than approximately 1425mm/56.1'' (W) x 954mm/37.6'' (L). The Slimline II Tray mounts to four (4) supplied Feet that slide in to the supplied Track. The 1150mm/45.3” long pair of tracks can be easily mounted to your canopy/shell or trailer.See the Track installation instructions in the INSTALL tab for further details.This taller kit has space for mounting the Front Runner tables or other compatible accessories under the rack. All Front Runner Rack Kits contain installation instructions as well as all the components needed to mount the Slimline II Tray to your vehicle.All Front Runner Dometic racks are backed by a 5‑year warranty*</div>,Front Runner,,RACKS,"RACKS, CANOPY/CAP/TRAILER RACKS, Racks, Canopy/Cap/Trailer Racks, 15% OFF DEALS, Default, Rack Systems",TRUE,Title,Default Title,KRCAT54T,25800,shopify,0,continue,manual,7686.96,TRUE,FALSE,KRCAT54T,https://www.dometic.com/media/catalog/product/5/s/5slats_01_krcat54t_1_.jpg?format=jpg,1,FALSE,,,,new,,,g,,6149.57,active
krcat54t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/5/s/5slats_01_krcat54t_2_.jpg?format=jpg,2,,,,,,,,,,,
krcat54t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/5/s/5slats_01_krcat54t_3_.jpg?format=jpg,3,,,,,,,,,,,
krcat54t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/t/r/trailer-5_1_22.jpg?format=jpg,4,,,,,,,,,,,
krcat54t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-rack_2021-web_5_8.jpg?format=jpg,5,,,,,,,,,,,
krcat54t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/g/e/generic-tray-2_8_39.jpg?format=jpg,6,,,,,,,,,,,
krcat54t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat54t_2_.jpg?format=jpg,7,,,,,,,,,,,
krcat54t,,,,,,,,,,,,,,,,,,,,https://www.dometic.com/media/catalog/product/k/r/krcat54t_1_.jpg?format=jpg,8,,,,,,,,,,,
